id,baseline_price,recommended_price,price_uplift,action,nearest_event,event_date,distance_to_event_km,event_category
24104817,76.0,77.66565218028701,1.6656521802870117,HOLD,Vans Warped Tour DC,2026-06-13,4.978629978580586,Music
24161482,120.0,125.16850101302077,5.168501013020773,HOLD,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,1.9944237652103043,Arts & Theatre
24206768,126.0,131.25590083719342,5.255900837193423,HOLD,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,2.141754181348639,Sports
24371327,59.0,76.7,17.700000000000003,RAISE,Vans Warped Tour DC,2026-06-13,1.1340132496932376,Music
24376463,252.0,176.39999999999998,-75.60000000000002,DISCOUNT,Men At Work,2026-09-20,1.2910269576287017,Music
24402356,97.0,75.91686200668583,-21.083137993314168,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,2.2643216398315538,Sports
24466018,81.0,105.3,24.299999999999997,RAISE,Vans Warped Tour DC,2026-06-13,1.2418351884568863,Music
24473622,103.0,133.9,30.900000000000006,RAISE,The James Hunter Six,2026-04-19,0.7125266793212609,Music
24487223,74.0,96.2,22.200000000000003,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.9298149764428372,Music
24534127,90.0,89.22432048898489,-0.7756795110151131,HOLD,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.5883596308619097,Sports
24590286,53.0,56.0101201259925,3.0101201259925006,RAISE,Vans Warped Tour DC,2026-06-13,3.268332755698765,Music
24623980,58.0,75.4,17.400000000000006,RAISE,Men At Work,2026-09-20,1.5298166576174852,Music
24632346,38.0,49.4,11.399999999999999,RAISE,Vans Warped Tour DC,2026-06-13,3.196087376076979,Music
24679376,186.0,164.05738628037324,-21.942613719626763,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.3350227307681406,Sports
24698468,135.0,175.5,40.5,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.1160674736267373,Sports
24728111,59.0,76.7,17.700000000000003,RAISE,Men At Work,2026-09-20,1.5437465029719195,Music
24731528,288.0,201.6,-86.4,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,5.429238729329394,Sports
24737866,199.0,252.20863501870383,53.20863501870383,RAISE,Washington Mystics vs. New York Liberty,2026-05-10,0.4373246723739788,Sports
24753315,95.0,123.5,28.5,RAISE,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,1.1394151064626958,Sports
24754002,176.0,170.65959921748097,-5.340400782519026,HOLD,Men At Work,2026-09-20,0.9620208799129956,Music
24755870,66.0,85.8,19.799999999999997,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,0.7694697141560839,Sports
24773385,95.0,123.5,28.5,RAISE,Vans Warped Tour DC,2026-06-13,0.7465412096194459,Music
24797782,189.0,186.2134133431072,-2.7865866568928084,HOLD,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.3488857464148879,Sports
24810161,73.0,68.68452545546917,-4.315474544530829,DISCOUNT,Diplo,2026-05-22,4.009154962328284,Music
24833451,74.0,96.2,22.200000000000003,RAISE,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,1.001553480787199,Sports
24942889,52.0,36.4,-15.600000000000001,DISCOUNT,Diplo,2026-05-22,3.680722801846192,Music
24943100,51.0,35.699999999999996,-15.300000000000004,DISCOUNT,Diplo,2026-05-22,3.582459682723344,Music
24945114,150.0,105.0,-45.0,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.881811536024811,Sports
24970653,200.0,140.0,-60.0,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.1601286424256363,Sports
24970939,46.0,59.800000000000004,13.800000000000004,RAISE,Washington Mystics vs. New York Liberty,2026-05-10,2.6472772283942896,Sports
25037403,38.0,47.01968326133496,9.019683261334961,RAISE,Washington Mystics vs. New York Liberty,2026-05-10,2.6472772283942896,Sports
25054523,90.0,87.593515787992,-2.406484212007996,HOLD,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,3.0655712156243364,Sports
25071659,523.0,366.09999999999997,-156.90000000000003,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.8648272908687369,Sports
25126483,81.0,104.6277108761923,23.627710876192296,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.0979489390950277,Sports
25162568,169.0,219.70000000000002,50.70000000000002,RAISE,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,3.6312091268540647,Sports
25280093,105.0,109.7953903200086,4.795390320008593,HOLD,"Wizards v Heat (City Edition T-Shirt - First 15,000 Fans)",2026-04-10,1.777881295669234,Sports
25348151,99.0,75.68533694352648,-23.31466305647352,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,2.4341131486419965,Sports
25502416,81.0,105.3,24.299999999999997,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.8874113317179084,Sports
25505828,63.0,81.9,18.900000000000006,RAISE,Diplo,2026-05-22,1.9448893943705687,Music
25571727,99.0,128.70000000000002,29.700000000000017,RAISE,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,1.0136033279796273,Sports
25605861,82.0,75.27167706721379,-6.728322932786213,DISCOUNT,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,1.7519208920865283,Arts & Theatre
25625700,70.0,90.29094789352227,20.290947893522272,RAISE,Vans Warped Tour DC,2026-06-13,2.920681238280576,Music
25684079,134.0,174.20000000000002,40.20000000000002,RAISE,Vans Warped Tour DC,2026-06-13,1.2018697615434824,Music
25742193,114.0,98.85303596772586,-15.146964032274141,DISCOUNT,Men At Work,2026-09-20,1.57891268823358,Music
25780267,54.0,69.95178779960413,15.951787799604134,RAISE,Vans Warped Tour DC,2026-06-13,2.866867213807609,Music
25885325,134.0,167.5036388960053,33.5036388960053,RAISE,Vans Warped Tour DC,2026-06-13,4.570982503880006,Music
25896860,137.0,126.39376773605255,-10.606232263947447,DISCOUNT,Diplo,2026-05-22,1.5483554788955474,Music
25913368,180.0,125.99999999999999,-54.000000000000014,DISCOUNT,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,2.170936625511484,Sports
25950556,131.0,121.34969166319087,-9.650308336809132,DISCOUNT,Men At Work,2026-09-20,1.087144257496072,Music
26004413,121.0,157.3,36.30000000000001,RAISE,Vans Warped Tour DC,2026-06-13,0.942176146821854,Music
26117108,94.0,122.2,28.200000000000003,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.6627484271621444,Music
26156490,104.0,126.67837214776574,22.678372147765742,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.942363909396008,Music
26192482,150.0,105.0,-45.0,DISCOUNT,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,1.8815961065709648,Arts & Theatre
26337047,115.0,127.43196548145342,12.431965481453418,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.5610383780010474,Music
26367397,53.0,68.9,15.900000000000006,RAISE,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,1.059294445995202,Sports
26397823,68.0,56.18859518857338,-11.81140481142662,DISCOUNT,Diplo,2026-05-22,2.6596234436084703,Music
26405153,85.0,85.91192673850868,0.9119267385086829,HOLD,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.8305259856853663,Sports
26452635,82.0,106.60000000000001,24.60000000000001,RAISE,Men At Work,2026-09-20,0.5005307787033856,Music
26467861,142.0,147.93370330908343,5.933703309083427,HOLD,Dogstar - ALL IN NOW TOUR,2026-08-11,0.1812314963442058,Music
26477012,58.0,75.4,17.400000000000006,RAISE,Vans Warped Tour DC,2026-06-13,2.847137610263016,Music
26573028,75.0,94.74948634345124,19.749486343451238,RAISE,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,2.716874027872216,Sports
26579917,74.0,96.2,22.200000000000003,RAISE,Men At Work,2026-09-20,0.5452140686246585,Music
26605048,92.0,119.60000000000001,27.60000000000001,RAISE,Bluey's Big Play - The Stage Show,2026-06-24,1.0664227793267638,Arts & Theatre
26669063,91.0,108.6157548849961,17.615754884996093,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.1275666437423533,Sports
26669187,116.0,81.19999999999999,-34.80000000000001,DISCOUNT,Diplo,2026-05-22,2.291346541564069,Music
26686977,76.0,98.8,22.799999999999997,RAISE,Vans Warped Tour DC,2026-06-13,0.955751479397844,Music
26708700,93.0,81.32835774225674,-11.671642257743258,DISCOUNT,Diplo,2026-05-22,3.026823019641458,Music
26786454,157.0,204.1,47.099999999999994,RAISE,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,1.1141381971539648,Sports
26804150,280.0,196.0,-84.0,DISCOUNT,BENISE: 25 Years of Passion!,2026-05-29,0.6930096496746034,Music
26805068,422.0,295.4,-126.60000000000002,DISCOUNT,BENISE: 25 Years of Passion!,2026-05-29,0.5887294738611025,Music
26812495,145.0,177.0245956907158,32.02459569071581,RAISE,Men At Work,2026-09-20,1.8526081313009213,Music
26895761,109.0,141.70000000000002,32.70000000000002,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.3581441940637763,Sports
26956067,134.0,105.76488076322246,-28.235119236777535,DISCOUNT,Diplo,2026-05-22,0.8442685737194683,Music
26995160,72.0,64.21718178213281,-7.782818217867188,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,5.507269471837415,Sports
27059660,120.0,97.84960749263558,-22.150392507364415,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,3.7870308732592495,Sports
27148863,85.0,110.5,25.5,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,0.7526986078830967,Sports
27171117,158.0,122.70754950066281,-35.29245049933719,DISCOUNT,Bluey's Big Play - The Stage Show,2026-06-24,1.1793485389246907,Arts & Theatre
27190473,104.0,135.20000000000002,31.200000000000017,RAISE,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,2.04003508938363,Sports
27190553,214.0,170.16746008775152,-43.83253991224848,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.8648272908687369,Sports
27205325,107.0,100.63814540115192,-6.361854598848083,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.2458971139385118,Sports
27220012,400.0,312.74309252310354,-87.25690747689646,DISCOUNT,The James Hunter Six,2026-04-19,0.4680527913068221,Music
27309215,216.0,197.97411574127898,-18.02588425872102,DISCOUNT,The James Hunter Six,2026-04-19,0.6233186627923503,Music
27416204,237.0,199.47812036551778,-37.52187963448222,DISCOUNT,Vans Warped Tour DC,2026-06-13,2.3092065488906424,Music
27466057,268.0,288.29631484625406,20.296314846254063,RAISE,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,0.4095703259642962,Sports
27493543,60.0,78.0,18.0,RAISE,Diplo,2026-05-22,0.7277792329928892,Music
27518177,75.0,52.5,-22.5,DISCOUNT,Washington Mystics vs. New York Liberty,2026-05-10,2.747589331011287,Sports
27546981,93.0,120.9,27.900000000000006,RAISE,Vans Warped Tour DC,2026-06-13,0.8875851018278841,Music
27548833,38.0,49.4,11.399999999999999,RAISE,Washington Mystics vs. New York Liberty,2026-05-10,1.9369414272103076,Sports
27570172,55.0,68.18327403954959,13.183274039549588,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,4.051989447934019,Sports
27577456,84.0,109.2,25.200000000000003,RAISE,Vans Warped Tour DC,2026-06-13,0.696589141741809,Music
27705648,103.0,117.88923432081748,14.88923432081748,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.6128164488470667,Sports
27771577,144.0,122.5385089465885,-21.461491053411507,DISCOUNT,Men At Work,2026-09-20,1.001927245872375,Music
27775041,68.0,81.10294702766554,13.102947027665536,RAISE,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,5.792193272799154,Sports
27812605,81.0,105.3,24.299999999999997,RAISE,Bluey's Big Play - The Stage Show,2026-06-24,1.217957879635074,Arts & Theatre
27886490,200.0,171.16325671306194,-28.83674328693806,DISCOUNT,"Wizards v Heat (City Edition T-Shirt - First 15,000 Fans)",2026-04-10,1.52413382435347,Sports
27937041,130.0,169.0,39.0,RAISE,Men At Work,2026-09-20,0.6722647409711728,Music
27962382,153.0,124.90628467624003,-28.093715323759966,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.3232363542677492,Sports
28154722,95.0,82.98831227221338,-12.011687727786622,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,2.60544788055041,Sports
28219027,162.0,124.52952683802532,-37.47047316197468,DISCOUNT,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.7986203079700709,Music
28242044,35.0,45.5,10.5,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.634658012420585,Sports
28253557,95.0,123.5,28.5,RAISE,Men At Work,2026-09-20,0.8986714884526886,Music
28257191,185.0,182.88274252960065,-2.117257470399352,HOLD,Men At Work,2026-09-20,0.6471827847646799,Music
28273187,117.0,116.71188610671274,-0.2881138932872602,HOLD,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,2.1001506825398386,Arts & Theatre
28303977,179.0,131.36428059642097,-47.63571940357903,DISCOUNT,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,0.7796964325474037,Sports
28316665,61.0,78.68605530097474,17.686055300974743,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,0.4878036200294204,Sports
28336119,55.0,71.5,16.5,RAISE,Vans Warped Tour DC,2026-06-13,0.7965880662484144,Music
28434873,60.0,78.0,18.0,RAISE,The James Hunter Six,2026-04-19,0.7021104274093202,Music
28493426,115.0,142.17033225845722,27.170332258457222,RAISE,Vans Warped Tour DC,2026-06-13,3.947894124231616,Music
28500848,51.0,66.3,15.299999999999997,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.7978055377434097,Music
28606289,140.0,182.0,42.0,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.052130334360732,Sports
28646312,695.0,486.49999999999994,-208.50000000000006,DISCOUNT,Bluey's Big Play - The Stage Show,2026-06-24,0.2981168066336384,Arts & Theatre
28679737,257.0,179.89999999999998,-77.10000000000002,DISCOUNT,Glow Block Party: Chris Lake,2026-04-18,0.2557848594059287,Music
28692012,69.0,79.6055529807484,10.6055529807484,RAISE,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.8153302984685424,Sports
28737965,150.0,125.18465870561526,-24.815341294384737,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.360148718833131,Sports
28738052,140.0,155.8024119822196,15.80241198221961,RAISE,Bluey's Big Play - The Stage Show,2026-06-24,1.4146956904201924,Arts & Theatre
28786757,201.0,163.38467093715616,-37.61532906284384,DISCOUNT,"Wizards v Heat (City Edition T-Shirt - First 15,000 Fans)",2026-04-10,1.46246608527129,Sports
28895568,83.0,107.9,24.900000000000006,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.0243106248675136,Sports
28897052,56.0,62.55012463741243,6.550124637412431,RAISE,Vans Warped Tour DC,2026-06-13,3.357054387046963,Music
29002608,84.0,93.88545167612429,9.88545167612429,RAISE,Vans Warped Tour DC,2026-06-13,1.694841546588442,Music
29011049,381.0,454.125899553526,73.12589955352598,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.4624290868670339,Music
29082809,90.0,117.0,27.0,RAISE,Vans Warped Tour DC,2026-06-13,0.7411809317629284,Music
29122757,167.0,131.84419314195037,-35.15580685804963,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.7013824335549607,Sports
29128073,110.0,92.71558910762522,-17.28441089237478,DISCOUNT,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.41285617857512,Sports
29151289,136.0,142.1809771616842,6.180977161684211,HOLD,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,0.040373330926535,Sports
29162686,160.0,143.37549902943053,-16.62450097056947,DISCOUNT,Diplo,2026-05-22,0.8084475815055516,Music
29181009,145.0,128.62829267695258,-16.371707323047417,DISCOUNT,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,3.404008887981933,Sports
29216006,41.0,53.300000000000004,12.300000000000004,RAISE,Vans Warped Tour DC,2026-06-13,3.1958527341425085,Music
29236747,159.0,149.3579125470442,-9.642087452955792,DISCOUNT,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,1.209142011097967,Sports
29240788,129.0,165.38235259438906,36.38235259438906,RAISE,Washington Mystics vs. New York Liberty,2026-05-10,0.7801667923729985,Sports
29339623,135.0,165.17490860105266,30.174908601052664,RAISE,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,1.5631735746718205,Sports
29364369,54.0,70.2,16.200000000000003,RAISE,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,0.717105545760855,Music
29394566,284.0,235.18294737880854,-48.817052621191465,DISCOUNT,Vans Warped Tour DC,2026-06-13,0.7307594074819298,Music
