id,latitude,longitude,price,bedrooms,accommodates,room_type,neighbourhood_cleansed,review_scores_rating,minimum_nights,nearest_event,event_date,event_category,distance_to_event_km,temp_avg_c,precipitation_mm,is_outdoor_season,is_peak_summer
501809,38.91454,-77.01814,62.0,1.0,2,Private room,"Howard University, Le Droit Park, Cardozo/Shaw",4.86,31,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,Music,0.26963892072641804,14.8,82.0,1.0,0.0
525672,38.88183,-76.98911,125.0,1.0,4,Entire home/apt,"Capitol Hill, Lincoln Park",4.86,2,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.29404232334670893,27.1,94.0,1.0,1.0
538598,38.89881,-76.99578,,2.0,4,Entire home/apt,"Union Station, Stanton Park, Kingman Park",4.75,30,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,1.8906205577126296,27.1,94.0,1.0,1.0
542144,38.88745,-76.99293,124.0,1.0,2,Entire home/apt,"Capitol Hill, Lincoln Park",4.91,31,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.6071541865077068,27.1,94.0,1.0,1.0
561697,38.91096,-77.00858,93.0,1.0,6,Entire home/apt,"Edgewood, Bloomingdale, Truxton Circle, Eckington",4.75,2,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,Music,1.1859919774670535,14.8,82.0,1.0,0.0
563607,38.91564,-77.03796,88.0,0.0,2,Entire home/apt,"Dupont Circle, Connecticut Avenue/K Street",4.8,1,Men At Work,2026-09-20,Music,0.8001813320345101,22.1,90.0,1.0,0.0
654835,38.91504,-77.07064,139.0,1.0,2,Private room,"Georgetown, Burleith/Hillandale",4.62,31,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,Sports,0.5604460962449633,9.7,85.0,0.0,0.0
688914,38.85045,-76.97992,90.0,1.0,2,Private room,"Douglas, Shipley Terrace",5.0,31,Washington Mystics vs. New York Liberty,2026-05-10,Sports,1.0507563086273244,19.9,104.0,1.0,0.0
722114,38.9237,-77.0271,117.0,0.0,6,Entire home/apt,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",4.81,1,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,0.6397095149161126,19.9,104.0,1.0,0.0
748316,38.89707,-76.9881,125.0,1.0,2,Entire home/apt,"Union Station, Stanton Park, Kingman Park",4.88,2,Vans Warped Tour DC,2026-06-13,Music,1.4867193687854623,24.5,91.0,1.0,0.0
763569,38.93624,-77.05813,,1.0,2,Entire home/apt,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",4.83,180,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,Sports,2.9035257203116274,9.7,85.0,0.0,0.0
792578,38.88529,-76.9509,400.0,3.0,6,Entire home/apt,"River Terrace, Benning, Greenway, Dupont Park",4.42,2,Vans Warped Tour DC,2026-06-13,Music,2.0637337268196125,24.5,91.0,1.0,0.0
794213,38.92479,-77.04149,160.0,2.0,5,Entire home/apt,"Kalorama Heights, Adams Morgan, Lanier Heights",4.6,1,Men At Work,2026-09-20,Music,1.358037225597748,22.1,90.0,1.0,0.0
800076,38.91646194458008,-77.03011322021484,157.0,0.0,2,Entire home/apt,"Howard University, Le Droit Park, Cardozo/Shaw",4.79,1,Men At Work,2026-09-20,Music,0.14244170413561058,22.1,90.0,1.0,0.0
808830,38.92087,-77.07631,119.0,2.0,6,Private room,"Cathedral Heights, McLean Gardens, Glover Park",4.91,1,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,Sports,0.6894944414133893,9.7,85.0,0.0,0.0
828497,38.94291,-77.07173,165.0,3.0,6,Private room,"Friendship Heights, American University Park, Tenleytown",4.9,3,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,Sports,3.171054058768525,9.7,85.0,0.0,0.0
841260,38.93719,-77.02335,39.0,1.0,1,Private room,"Brightwood Park, Crestwood, Petworth",4.47,31,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,1.7028138497552654,19.9,104.0,1.0,0.0
855587,38.91384,-77.04074,,2.0,2,Entire home/apt,"Dupont Circle, Connecticut Avenue/K Street",5.0,7,Men At Work,2026-09-20,Music,1.090774184755073,22.1,90.0,1.0,0.0
860336,38.90847,-77.04681,95.0,1.0,2,Private room,"Dupont Circle, Connecticut Avenue/K Street",4.74,1,Bluey's Big Play - The Stage Show,2026-06-24,Arts & Theatre,0.9062218088340542,24.5,91.0,1.0,0.0
860776,38.91785,-77.01498,35.0,1.0,1,Private room,"Howard University, Le Droit Park, Cardozo/Shaw",4.45,31,Zainab Johnson,2026-06-06,Arts & Theatre,0.5964899627867177,24.5,91.0,1.0,0.0
861775,38.8491,-76.97982,51.0,1.0,2,Private room,"Douglas, Shipley Terrace",4.84,31,Washington Mystics vs. New York Liberty,2026-05-10,Sports,1.011309141717205,19.9,104.0,1.0,0.0
873182,38.95345,-76.99504,109.0,1.0,3,Entire home/apt,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",4.62,7,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,4.100152134784976,19.9,104.0,1.0,0.0
883653,38.9356,-77.04468,,4.0,7,Entire home/apt,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",4.93,4,Men At Work,2026-09-20,Music,2.436641713130624,22.1,90.0,1.0,0.0
886283,38.94492,-77.09234,83.0,1.0,2,Entire home/apt,"Friendship Heights, American University Park, Tenleytown",4.61,30,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,Sports,3.6095466595360697,9.7,85.0,0.0,0.0
887461,38.93788,-77.02313,32.0,1.0,1,Private room,"Brightwood Park, Crestwood, Petworth",4.45,31,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,1.7754608228229318,19.9,104.0,1.0,0.0
888029,38.93664,-77.02298,35.0,1.0,1,Private room,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",4.47,31,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,1.6372353240771458,19.9,104.0,1.0,0.0
892183,38.90746,-77.02716,,4.0,10,Entire home/apt,"Shaw, Logan Circle",4.63,3,The James Hunter Six,2026-04-19,Music,0.5219203688915189,14.8,82.0,1.0,0.0
893529,38.91223,-77.01067,,,1,Private room,"Edgewood, Bloomingdale, Truxton Circle, Eckington",0.0,31,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,Music,0.9648389201677218,14.8,82.0,1.0,0.0
898543,38.90153,-77.05434,,3.0,5,Entire home/apt,"West End, Foggy Bottom, GWU",4.91,51,Bluey's Big Play - The Stage Show,2026-06-24,Arts & Theatre,0.4757182284362099,24.5,91.0,1.0,0.0
898544,38.8996,-77.05277,,3.0,5,Entire home/apt,"West End, Foggy Bottom, GWU",4.91,31,Bluey's Big Play - The Stage Show,2026-06-24,Arts & Theatre,0.3409489366927603,24.5,91.0,1.0,0.0
902573,38.91054,-77.02149,81.0,1.0,2,Private room,"Shaw, Logan Circle",4.74,31,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,Music,0.5319064127433474,14.8,82.0,1.0,0.0
914968,38.90454,-76.98793,81.0,1.0,2,Private room,"Ivy City, Arboretum, Trinidad, Carver Langston",4.91,2,Vans Warped Tour DC,2026-06-13,Music,2.077888927444356,24.5,91.0,1.0,0.0
945426,38.9604,-77.08253,83.0,1.0,2,Private room,"Friendship Heights, American University Park, Tenleytown",4.95,2,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,Sports,5.103240607915942,9.7,85.0,0.0,0.0
973608,38.91999,-77.01361,30.0,0.0,1,Private room,"Edgewood, Bloomingdale, Truxton Circle, Eckington",3.25,31,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,0.600295113119805,19.9,104.0,1.0,0.0
997859,38.9135,-77.04356,238.0,3.0,4,Entire home/apt,"Dupont Circle, Connecticut Avenue/K Street",4.84,31,Men At Work,2026-09-20,Music,1.3329101817635978,22.1,90.0,1.0,0.0
1026034,38.91007,-77.03316,136.0,0.0,2,Entire home/apt,"Shaw, Logan Circle",4.95,2,The James Hunter Six,2026-04-19,Music,0.6680773443522053,14.8,82.0,1.0,0.0
1063286,38.92094,-77.07698,,1.0,3,Entire home/apt,"Cathedral Heights, McLean Gardens, Glover Park",4.0,1,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,Sports,0.6939379380300255,9.7,85.0,0.0,0.0
1092713,38.90989,-77.04602,112.0,1.0,6,Entire home/apt,"Dupont Circle, Connecticut Avenue/K Street",4.57,1,Bluey's Big Play - The Stage Show,2026-06-24,Arts & Theatre,1.075465378603082,24.5,91.0,1.0,0.0
1225965,38.93152,-77.08399,,1.0,2,Entire home/apt,"Cathedral Heights, McLean Gardens, Glover Park",4.43,31,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,Sports,1.9628998618458404,9.7,85.0,0.0,0.0
1245292,38.96594,-77.078,73.0,1.0,2,Private room,"Hawthorne, Barnaby Woods, Chevy Chase",4.91,31,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,Sports,5.698156179460876,9.7,85.0,0.0,0.0
1297417,38.91351,-77.03112,176.0,1.0,3,Entire home/apt,"Shaw, Logan Circle",4.86,3,Men At Work,2026-09-20,Music,0.470100509489795,22.1,90.0,1.0,0.0
1433344,38.88197,-76.99537,336.0,3.0,6,Entire home/apt,"Capitol Hill, Lincoln Park",4.84,3,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.2484456939292526,27.1,94.0,1.0,1.0
1472332,38.94858,-76.99163,65.0,1.0,2,Private room,"North Michigan Park, Michigan Park, University Heights",4.86,3,Diplo,2026-05-22,Music,3.585287548723658,19.9,104.0,1.0,0.0
1484387,38.9316,-77.02438,106.0,1.0,2,Private room,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",4.69,31,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,1.1223330450704374,19.9,104.0,1.0,0.0
1488282,38.93441,-77.02773,,2.0,7,Entire home/apt,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",4.74,2,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,1.5235143667394186,19.9,104.0,1.0,0.0
1520425,38.90555,-76.98825,158.0,4.0,9,Entire home/apt,"Ivy City, Arboretum, Trinidad, Carver Langston",4.74,1,Diplo,2026-05-22,Music,2.0762077681259696,19.9,104.0,1.0,0.0
1537822,38.93362,-77.02555,91.0,1.0,2,Entire home/apt,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",4.84,2,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,1.3680674428451898,19.9,104.0,1.0,0.0
1571112,38.91579,-77.04042,145.0,1.0,2,Entire home/apt,"Dupont Circle, Connecticut Avenue/K Street",4.95,28,Men At Work,2026-09-20,Music,1.0047871639040202,22.1,90.0,1.0,0.0
1588843,38.90609,-76.98975,,1.0,4,Entire home/apt,"Ivy City, Arboretum, Trinidad, Carver Langston",4.45,2,Diplo,2026-05-22,Music,2.118184451477937,19.9,104.0,1.0,0.0
1628328,38.9126,-77.01748,140.0,1.0,4,Entire home/apt,"Shaw, Logan Circle",4.93,2,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,Music,0.43451125317586253,14.8,82.0,1.0,0.0
1641184,38.92042,-77.03977,89.0,1.0,1,Private room,"Kalorama Heights, Adams Morgan, Lanier Heights",4.89,31,Men At Work,2026-09-20,Music,0.9910697716549342,22.1,90.0,1.0,0.0
1667080,38.90438,-77.00177,102.0,0.0,2,Entire home/apt,"Union Station, Stanton Park, Kingman Park",4.89,2,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,Arts & Theatre,1.6530584825121089,15.7,82.0,1.0,0.0
1688139,38.91897,-77.0464,85.0,0.0,1,Entire home/apt,"Kalorama Heights, Adams Morgan, Lanier Heights",4.33,60,Men At Work,2026-09-20,Music,1.5161292145674978,22.1,90.0,1.0,0.0
1750913,38.896683,-77.0008129,,3.0,6,Entire home/apt,"Union Station, Stanton Park, Kingman Park",4.96,4,"Wizards v Heat (City Edition T-Shirt - First 15,000 Fans)",2026-04-10,Sports,1.6649413075650843,14.8,82.0,1.0,0.0
1778080,38.92263,-77.04492,96.0,1.0,4,Entire home/apt,"Kalorama Heights, Adams Morgan, Lanier Heights",4.46,31,Men At Work,2026-09-20,Music,1.495658720102735,22.1,90.0,1.0,0.0
1789722,38.93118,-77.03811,146.0,1.0,6,Entire home/apt,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",4.89,2,Men At Work,2026-09-20,Music,1.7233687716113237,22.1,90.0,1.0,0.0
1806338,38.88981,-76.98762,110.0,1.0,1,Private room,"Capitol Hill, Lincoln Park",4.91,3,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.9657028907235747,27.1,94.0,1.0,1.0
1824864,38.89864,-76.987747,119.0,2.0,3,Entire home/apt,"Union Station, Stanton Park, Kingman Park",4.94,2,Vans Warped Tour DC,2026-06-13,Music,1.572755511031827,24.5,91.0,1.0,0.0
1825234,38.90566,-77.05131,185.0,1.0,1,Private room,"West End, Foggy Bottom, GWU",4.73,365,Bluey's Big Play - The Stage Show,2026-06-24,Arts & Theatre,0.6073695886804041,24.5,91.0,1.0,0.0
1838623,38.96885,-77.00968,25.0,2.0,1,Private room,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",4.74,31,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,5.274376253187103,19.9,104.0,1.0,0.0
1860120,38.94334,-77.01426,87.0,0.0,2,Entire home/apt,"Brightwood Park, Crestwood, Petworth",4.9,2,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,2.4133487606212487,19.9,104.0,1.0,0.0
1901631,38.90192,-77.00103,97.0,2.0,4,Entire home/apt,"Union Station, Stanton Park, Kingman Park",4.92,30,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,Arts & Theatre,1.6698775114200919,15.7,82.0,1.0,0.0
1936134,38.95442,-77.07159,149.0,1.0,3,Entire home/apt,"North Cleveland Park, Forest Hills, Van Ness",4.94,3,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,Sports,4.442329136298512,9.7,85.0,0.0,0.0
2060129,38.89068,-77.00155,,1.0,4,Entire home/apt,"Capitol Hill, Lincoln Park",4.88,31,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,1.2430317115399658,27.1,94.0,1.0,1.0
2097166,38.90632,-77.08163,,3.0,6,Entire home/apt,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",4.83,4,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,Sports,1.0107918924895174,9.7,85.0,0.0,0.0
2111965,38.96725,-77.02451,42.0,1.0,2,Private room,"Takoma, Brightwood, Manor Park",4.69,5,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,5.035598991129246,19.9,104.0,1.0,0.0
2115421,38.90645,-77.03694,48.0,1.0,1,Private room,"Dupont Circle, Connecticut Avenue/K Street",4.64,31,The James Hunter Six,2026-04-19,Music,0.5328241261582536,14.8,82.0,1.0,0.0
2198232,38.94465,-77.01808,71.0,1.0,2,Private room,"Brightwood Park, Crestwood, Petworth",4.8,2,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,2.512922066231024,19.9,104.0,1.0,0.0
2241400,38.9136,-77.02838,,,2,Entire home/apt,"Shaw, Logan Circle",4.89,28,Men At Work,2026-09-20,Music,0.4258453313560574,22.1,90.0,1.0,0.0
2259215,38.9252,-77.03629,227.0,2.0,6,Entire home/apt,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",4.49,3,Men At Work,2026-09-20,Music,1.072778731053034,22.1,90.0,1.0,0.0
2285431,38.91105,-77.08691,125.0,1.0,2,Private room,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",4.85,2,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,Sports,0.9405823542373444,9.7,85.0,0.0,0.0
2304761,38.91496,-77.0425,50.0,1.0,1,Private room,"Dupont Circle, Connecticut Avenue/K Street",4.75,31,Men At Work,2026-09-20,Music,1.1997518658661008,22.1,90.0,1.0,0.0
2308259,38.90538,-77.06741,149.0,1.0,5,Entire home/apt,"Georgetown, Burleith/Hillandale",4.7,3,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,Sports,1.3331843372684191,9.7,85.0,0.0,0.0
2318183,38.93443,-77.03307,104.0,1.0,2,Entire home/apt,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",4.9,2,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,1.7772282184803778,19.9,104.0,1.0,0.0
2340172,38.87172,-76.97188,,2.0,7,Entire home/apt,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",4.97,2,Vans Warped Tour DC,2026-06-13,Music,1.9547600655596686,24.5,91.0,1.0,0.0
2343987,38.89689,-76.99644,74.0,1.0,2,Private room,"Union Station, Stanton Park, Kingman Park",4.77,2,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,1.690444344572389,27.1,94.0,1.0,1.0
2361802,38.88277,-77.00837,,1.0,4,Entire home/apt,"Capitol Hill, Lincoln Park",4.89,3,Foo Fighters: TAKE COVER TOUR 2026,2026-08-17,Music,1.0889806112169504,26.2,99.0,1.0,1.0
2365726,38.9171,-77.00075,54.0,1.0,1,Private room,"Edgewood, Bloomingdale, Truxton Circle, Eckington",4.87,2,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,1.7554786175726882,19.9,104.0,1.0,0.0
2466942,38.98661,-77.03505,160.0,3.0,4,Private room,"Colonial Village, Shepherd Park, North Portal Estates",4.95,7,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,7.2903252809988315,19.9,104.0,1.0,0.0
2468252,38.92398,-77.0312,107.0,0.0,3,Entire home/apt,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",4.79,31,Men At Work,2026-09-20,Music,0.7561863550779147,22.1,90.0,1.0,0.0
2477325,38.90641,-77.01277,100.0,1.0,2,Private room,"Edgewood, Bloomingdale, Truxton Circle, Eckington",4.5,2,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,Arts & Theatre,0.9123634007549596,15.7,82.0,1.0,0.0
2477330,38.90588,-77.01133,89.0,1.0,2,Private room,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",4.52,2,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,Arts & Theatre,0.9680494348149105,15.7,82.0,1.0,0.0
2501387,38.91415,-77.04986,275.0,1.0,2,Private room,"Kalorama Heights, Adams Morgan, Lanier Heights",4.25,31,Bluey's Big Play - The Stage Show,2026-06-24,Arts & Theatre,1.5195058305534919,24.5,91.0,1.0,0.0
2501531,38.92696,-77.05303,200.0,1.0,2,Private room,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",5.0,31,Men At Work,2026-09-20,Music,2.3354696092088028,22.1,90.0,1.0,0.0
2538828,38.92865,-77.04022,111.0,1.0,2,Entire home/apt,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",4.85,1,Men At Work,2026-09-20,Music,1.5837671619907623,22.1,90.0,1.0,0.0
2543133,38.92365,-76.99386,284.0,3.0,6,Entire home/apt,"Edgewood, Bloomingdale, Truxton Circle, Eckington",4.7,2,Diplo,2026-05-22,Music,1.868785684197245,19.9,104.0,1.0,0.0
2547672,38.96696,-77.0249,35.0,1.0,2,Private room,"Takoma, Brightwood, Manor Park",4.78,1,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,5.006194049476735,19.9,104.0,1.0,0.0
2551952,38.92245,-77.04053,312.0,2.0,4,Entire home/apt,"Kalorama Heights, Adams Morgan, Lanier Heights",4.98,3,Men At Work,2026-09-20,Music,1.1452878925715115,22.1,90.0,1.0,0.0
2554353,38.91788,-76.98537,50.0,1.0,1,Private room,"Brookland, Brentwood, Langdon",4.81,31,Diplo,2026-05-22,Music,1.1077683383978911,19.9,104.0,1.0,0.0
2622950,38.92394158046773,-77.02475935089437,192.0,3.0,5,Entire home/apt,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",4.69,2,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,0.4600692719171699,19.9,104.0,1.0,0.0
2657916,38.9383,-77.02306,32.0,1.0,1,Private room,"Brightwood Park, Crestwood, Petworth",4.58,31,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,1.820738310611713,19.9,104.0,1.0,0.0
2685655,38.9147,-77.06922,288.0,2.0,6,Entire home/apt,"Georgetown, Burleith/Hillandale",4.81,4,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,Sports,0.6820274801695422,9.7,85.0,0.0,0.0
2690487,38.88196,-76.99618,136.0,1.0,4,Entire home/apt,"Capitol Hill, Lincoln Park",4.71,1,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.31856687039837617,27.1,94.0,1.0,1.0
2694647,38.91391,-77.04235,,1.0,4,Entire home/apt,"Dupont Circle, Connecticut Avenue/K Street",4.72,300,Men At Work,2026-09-20,Music,1.2191169499422507,22.1,90.0,1.0,0.0
2791050,38.88488,-76.98904,83.0,1.0,2,Private room,"Capitol Hill, Lincoln Park",4.93,2,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.4384596538637959,27.1,94.0,1.0,1.0
2874685,38.92986,-77.04216,88.0,0.0,2,Entire home/apt,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",4.45,4,Men At Work,2026-09-20,Music,1.79365815725967,22.1,90.0,1.0,0.0
2964999,38.91435,-77.04064,145.0,1.0,2,Private room,"Dupont Circle, Connecticut Avenue/K Street",4.82,7,Men At Work,2026-09-20,Music,1.0632906827664943,22.1,90.0,1.0,0.0
3103276,38.88488,-76.98904,77.0,1.0,2,Private room,"Capitol Hill, Lincoln Park",4.88,2,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,0.4384596538637959,27.1,94.0,1.0,1.0
3119991,38.91969009148916,-76.98726440199788,,,2,Entire home/apt,"Brookland, Brentwood, Langdon",4.63,31,Diplo,2026-05-22,Music,1.24992597673961,19.9,104.0,1.0,0.0
3136813,38.90982,-77.03225,149.0,1.0,3,Entire home/apt,"Shaw, Logan Circle",4.69,3,The James Hunter Six,2026-04-19,Music,0.6280370530853758,14.8,82.0,1.0,0.0
3175218,38.93345,-77.02832,97.0,1.0,4,Entire home/apt,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",4.95,2,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,1.452979126730559,19.9,104.0,1.0,0.0
3199232,38.89267,-76.9939,145.0,1.0,2,Entire home/apt,"Union Station, Stanton Park, Kingman Park",4.98,2,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,1.1926215562842413,27.1,94.0,1.0,1.0
3201115,38.90353,-76.99023,87.0,1.0,2,Entire home/apt,"Ivy City, Arboretum, Trinidad, Carver Langston",4.63,2,Vans Warped Tour DC,2026-06-13,Music,2.1117920265003742,24.5,91.0,1.0,0.0
3317645,38.90501,-76.99994,125.0,1.0,4,Entire home/apt,"Union Station, Stanton Park, Kingman Park",4.9,2,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,Arts & Theatre,1.8241663474955665,15.7,82.0,1.0,0.0
3385117,38.93469,-77.06872,400.0,2.0,4,Entire home/apt,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",4.88,31,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,Sports,2.3380917527986114,9.7,85.0,0.0,0.0
3476805,38.90666,-77.06377,,4.0,7,Entire home/apt,"Georgetown, Burleith/Hillandale",4.98,31,Bluey's Big Play - The Stage Show,2026-06-24,Arts & Theatre,1.449699632277079,24.5,91.0,1.0,0.0
3526640,38.90329,-77.00347,88.0,1.0,1,Private room,"Union Station, Stanton Park, Kingman Park",5.0,3,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,Arts & Theatre,1.482328501458174,15.7,82.0,1.0,0.0
3538921,38.90141,-77.00233,106.0,1.0,1,Private room,"Union Station, Stanton Park, Kingman Park",4.83,100,"JOSH THOMAS: JIGGLE, JIGGLE",2026-10-15,Arts & Theatre,1.5536447676367175,15.7,82.0,1.0,0.0
3601131,38.90708,-77.02728,103.0,1.0,2,Entire home/apt,"Shaw, Logan Circle",4.81,3,The James Hunter Six,2026-04-19,Music,0.48567205852430406,14.8,82.0,1.0,0.0
3604624,38.94285,-77.07665,77.0,1.0,2,Entire home/apt,"Friendship Heights, American University Park, Tenleytown",4.56,31,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,Sports,3.130382449370651,9.7,85.0,0.0,0.0
3627430,38.91587,-77.01432,114.0,2.0,5,Entire home/apt,"Edgewood, Bloomingdale, Truxton Circle, Eckington",4.61,2,Juvenile’s Boiling Point Album Release Tour w/ The 400 Degreez Band,2026-04-17,Music,0.5893015462252352,14.8,82.0,1.0,0.0
3633359,38.88296,-76.941,80.0,0.0,4,Entire home/apt,"Capitol View, Marshall Heights, Benning Heights",4.97,2,Vans Warped Tour DC,2026-06-13,Music,2.956909471246376,24.5,91.0,1.0,0.0
3635540,38.88426,-76.97856,150.0,1.0,4,Entire home/apt,"Capitol Hill, Lincoln Park",4.91,14,Vans Warped Tour DC,2026-06-13,Music,0.666647334645331,24.5,91.0,1.0,0.0
3637629,38.89562,-76.99759,91.0,1.0,2,Private room,"Union Station, Stanton Park, Kingman Park",4.85,2,Washington Nationals vs New York Yankees: Marvel's Captain America Bobblehead,2026-07-10,Sports,1.5772478350274926,27.1,94.0,1.0,1.0
3645740,38.91936,-77.03817,79.0,1.0,2,Entire home/apt,"Kalorama Heights, Adams Morgan, Lanier Heights",4.95,2,Men At Work,2026-09-20,Music,0.8233950357099902,22.1,90.0,1.0,0.0
3651862,38.91356,-77.06409,127.0,0.0,3,Entire home/apt,"Georgetown, Burleith/Hillandale",4.87,2,Georgetown Hoyas Football vs. Holy Cross Crusaders Football,2026-11-07,Sports,1.1329914081415882,9.7,85.0,0.0,0.0
3674676,38.88893117823924,-76.96858955755263,100.0,1.0,2,Private room,"Capitol Hill, Lincoln Park",5.0,2,Vans Warped Tour DC,2026-06-13,Music,0.4871491204052212,24.5,91.0,1.0,0.0
3760995,38.93641,-77.02515,32.0,1.0,1,Private room,"Brightwood Park, Crestwood, Petworth",4.18,31,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,1.652452566258647,19.9,104.0,1.0,0.0
3761001,38.93712,-77.02311,33.0,1.0,1,Private room,"Brightwood Park, Crestwood, Petworth",4.44,31,Howard University Bison Football vs. Richmond Spiders Football,2026-05-17,Sports,1.6917161157892018,19.9,104.0,1.0,0.0
